-0.008009,0.049693,0.154604 
-0.018630,0.118263,0.369512 
-0.007810,0.048757,0.154465 
-0.019667,0.116767,0.368812 
-0.023962,0.137954,0.434209 
-0.007422,0.048996,0.155002 
-0.017806,0.116989,0.369408 
-0.021465,0.137595,0.434309 
-0.008119,0.048986,0.154435 
-0.019169,0.116925,0.369109 
-0.022272,0.137432,0.434835 
-0.007949,0.048757,0.154425 
-0.019283,0.117125,0.368717 
-0.022832,0.138163,0.434386 
-0.007870,0.049136,0.154833 
-0.018914,0.117391,0.369651 
-0.022430,0.138053,0.435098 
-0.007870,0.049315,0.154763 
-0.019232,0.117381,0.369106 
-0.023359,0.138168,0.434358 
-0.007571,0.049494,0.154485 
-0.018440,0.117977,0.368382 
-0.022360,0.138319,0.433772 
-0.007930,0.048966,0.155032 
-0.018867,0.116788,0.369409 
-0.022564,0.137421,0.433739 
-0.007890,0.049205,0.154763 
-0.018772,0.117507,0.369564 
-0.022522,0.138319,0.434943 
-0.008487,0.048857,0.154555 
-0.019879,0.116706,0.368966 
-0.019497,0.116710,0.368830 
-0.022925,0.137582,0.434552 
-0.008109,0.049225,0.154525 
-0.019424,0.117605,0.369084 
-0.022809,0.138076,0.434506 
-0.007840,0.049046,0.154336 
-0.019002,0.117237,0.368394 
-0.022617,0.138402,0.434032 
-0.007880,0.049106,0.154594 
-0.019007,0.117011,0.368922 
-0.022584,0.137253,0.433878 
-0.008139,0.049026,0.154763 
-0.018849,0.117110,0.369584 
-0.022089,0.138251,0.433984 
-0.007930,0.049066,0.154316 
-0.018957,0.117225,0.368983 
-0.022290,0.138086,0.435038 
-0.008039,0.049245,0.154465 
-0.019099,0.117324,0.368941 
-0.022233,0.138094,0.434667 
-0.007522,0.049354,0.154167 
-0.018700,0.117665,0.367831 
-0.022814,0.138333,0.433615 
-0.008019,0.048956,0.155012 
-0.018922,0.116934,0.369451 
-0.022197,0.137827,0.434006 
-0.008139,0.048966,0.154395 
-0.019048,0.117196,0.368944 
-0.021973,0.138325,0.434895 
-0.008069,0.048827,0.154614 
-0.019578,0.116754,0.369128 
-0.022953,0.137723,0.434593 
-0.007870,0.049036,0.154893 
-0.018795,0.117134,0.369425 
-0.022364,0.137905,0.434298 
-0.008119,0.049046,0.154833 
-0.019199,0.117098,0.369780 
-0.022243,0.137900,0.434959 
-0.008158,0.048807,0.154385 
-0.019493,0.116896,0.368562 
-0.022462,0.138098,0.434499 
-0.008148,0.049285,0.154833 
-0.019628,0.117207,0.368738 
-0.022380,0.138211,0.434534 
-0.007532,0.049136,0.154435 
-0.018544,0.116903,0.368661 
-0.022196,0.137377,0.434343 
-0.007800,0.049126,0.154584 
-0.018798,0.117218,0.369256 
-0.022333,0.137818,0.434616 
-0.008158,0.049205,0.154356 
-0.019404,0.117279,0.368342 
-0.022646,0.138151,0.434010 
-0.007999,0.049106,0.155181 
-0.019123,0.117011,0.369746 
-0.022984,0.137810,0.434359 
-0.007999,0.049315,0.154375 
-0.019014,0.117023,0.368608 
-0.022404,0.137502,0.434280 
-0.008447,0.048887,0.154594 
-0.019953,0.116728,0.368822 
-0.023035,0.137725,0.433860 
-0.007880,0.048867,0.154614 
-0.018709,0.116819,0.368880 
-0.021951,0.137733,0.433740 
-0.008139,0.048797,0.154644 
-0.019107,0.116743,0.369299 
-0.022016,0.138040,0.434566 
-0.007890,0.049056,0.154654 
-0.019081,0.116952,0.369273 
-0.022323,0.137485,0.435092 
-0.007870,0.049315,0.154445 
-0.018964,0.117520,0.368615 
-0.022807,0.138192,0.434234 
-0.007860,0.049195,0.154475 
-0.018721,0.117524,0.368706 
-0.022177,0.138685,0.434227 
-0.007611,0.049056,0.154425 
-0.018824,0.117261,0.368866 
-0.022812,0.138131,0.435180 
