-0.266388,0.429848,0.552936 
-0.307319,0.445830,0.528597 
-0.371369,0.512198,0.573310 
-0.440665,0.580335,0.622659 
-0.538692,0.548005,0.617840 
-0.536862,0.429238,0.532928 
-0.712176,0.291805,0.475283 
-0.758048,0.266917,0.448016 
-0.686007,0.398311,0.372681 
-0.662949,0.472548,0.336813 
-0.692656,0.516712,0.219754 
-0.684665,0.521592,0.113309 
-0.672221,0.509880,0.064021 
-0.788853,0.545992,-0.100679 
-0.781411,0.488713,-0.065299 
-0.808556,0.430458,-0.024063 
-0.887612,0.414842,-0.006312 
-0.911890,0.404045,0.021992 
-0.906034,0.407705,0.038645 
-0.889259,0.421735,0.033216 
-0.854001,0.423565,-0.017841 
-0.854245,0.431922,-0.066946 
-0.888405,0.388978,-0.110683 
-0.941109,0.358844,-0.088296 
-0.942817,0.330357,-0.050720 
-0.980637,0.353659,0.037913 
-0.971975,0.353232,0.106904 
-0.913964,0.337677,0.091837 
-0.939401,0.308824,-0.007959 
-0.938974,0.281557,-0.068654 
-0.971914,0.272895,-0.081342 
-1.027424,0.265514,-0.044559 
-1.016444,0.259231,0.013208 
-1.022239,0.249776,0.040841 
-1.011198,0.244896,0.040841 
-0.998632,0.237576,0.010707 
-1.010466,0.224522,-0.041997 
-1.063902,0.219215,-0.076279 
-1.060303,0.196035,-0.075791 
-1.103308,0.173221,-0.002347 
-1.118924,0.150590,0.066827 
-1.117399,0.164071,0.075184 
-1.099282,0.174685,0.039072 
-1.075858,0.183652,0.059202 
-1.128196,0.149309,0.063655 
-1.121974,0.126800,0.139600 
-1.035354,0.128569,0.234516 
-1.030657,0.137719,0.251108 
-1.064207,0.101729,0.166867 
-1.078481,0.088187,0.152349 
-1.110689,0.064519,0.144114 
-1.096110,0.052197,0.137343 
-1.087936,0.002970,0.106355 
-1.077078,0.034568,0.190413 
-1.071771,0.049025,0.237261 
-1.083422,0.012791,0.287098 
-1.154060,0.032799,0.295821 
-1.159611,-0.022955,0.364690 
-1.166687,-0.101157,0.304544 
-1.125756,-0.107074,0.256354 
-1.118436,-0.111710,0.255805 
-1.063841,-0.107867,0-1.039502,-0.069071,0.425019 
-1.031023,-0.031922,0.453750 
-0.935436,-0.077123,0.474002 
-0.993447,-0.119457,0.573676 
-1.025350,-0.117322,0.577519 
-1.018274,-0.132877,0.545433 
-1.045236,-0.185947,0.502123 
-1.279964,-0.213397,0.456190 
-1.250623,-0.254328,0.372437 
-1.143141,-0.304592,0.381526 
-1.080677,-0.339179,0.500781 
-1.086411,-0.310448,0.606311 
-1.075492,-0.247008,0.669019 
-1.084825,-0.162340,0.675668 
-1.1710.671886 
-1.205666,-0.251827,0.684818 
-1.264287,-0.413538,0.662858 
-1.269716,-0.373461,0.837379 
-1.078664,-0.380598,0.828107 
-1.078969,-0.335153,0.768998 
-0.892797,-0.286658,0.744476 
-0.826734,-0.322404,0.762471 
-0.819536,-0.327040,0.779307 
-0.837470,-0.309045,0.776379 
-0.847718,-0.277752,0.763081 
-0.884501,-0.298736,0.730507 
-0.876876,-0.310570,0.680304 
-0.944708,-0.308740,0.621805 
-0.891516,-0.271286,0.626868 
-0.848328,-0.246825,0.653464 
-0.805445,-0.240725,0.561354 
-0.762318,-0.219009,0.515177 
-0.685458,-0.252620,0.516885 
-0.655446,-0.206138,0.566783 
-0.668500,-0.173015,0.575933 
-0.566142,-0.112076,0.551472 
-0.450120,-0.060043,0.564465 
-0.449876,-0.038937,0.529146 
-0.287189,0.077451,0.556901 
-0.171716,-0.021491,0.596490 
-0.143656,-0.100852,0.513896 
-0.153111,-0.155325,0.477479 
