-18.239000,-1026.568970,-10.980000
-26.718000,-1028.276978,-10.492000
-28.792000,-1027.484009,-9.943000
-28.792000,-1027.972046,-10.431000
-28.304001,-1024.800049,-8.967000
-27.999001,-1027.911011,-8.906000
-28.853001,-1024.860962,-11.590000
-28.487000,-1026.812988,-10.431000
-27.023001,-1025.227051,-10.309000
-27.754999,-1027.484009,-10.431000
-27.632999,-1026.691040,-10.065000
-28.731001,-1026.141968,-10.248000
-28.670000,-1025.593018,-9.882000
-28.975000,-1025.410034,-8.052000
-29.097000,-1026.874023,-9.333000
-29.584999,-1025.654053,-8.540000
-28.548000,-1026.751953,-7.869000
-29.097000,-1024.494995,-9.455000
-28.243000,-1027.422974,-8.906000
-27.389000,-1026.081055,-10.309000
-28.243000,-1025.410034,-12.627000
-28.731001,-1024.739014,-9.760000
-29.280001,-1024.067993,-10.736000
-27.694000,-1027.118042,-8.052000
-30.865999,-1026.874023,-8.418000
-29.158001,-1026.141968,-7.625000
-30.134001,-1026.508057,-8.784000
-28.365000,-1026.568970,-8.845000
-30.683001,-1025.714966,-8.845000
-28.853001,-1026.203003,-9.211000
-29.462999,-1026.203003,-9.760000
-29.462999,-1026.935059,-9.394000
-46.604000,-1025.348999,-10.004000
-16.042999,-1026.751953,-11.468000
-28.670000,-1026.141968,-10.065000
-29.768000,-1026.995972,-7.381000
-29.097000,-1026.081055,-7.137000
-45.383999,-1027.118042,-6.954000
-15.677000,-1027.362061,-8.052000
-30.988001,-1026.081055,-8.906000
-27.816000,-1026.447021,-11.529000
-30.865999,-1024.616943,-10.431000
-30.500000,-1026.447021,-10.492000
-28.487000,-1025.654053,-12.078000
-29.462999,-1025.410034,-11.407000
-30.195000,-1026.447021,-12.627000
-29.462999,-1026.385986,-10.126000
-31.171000,-1027.178955,-10.492000
-28.487000,-1026.324951,-10.370000
-30.927000,-1026.935059,-9.516000
-28.608999,-1026.691040,-10.248000
-28.914000,-1025.470947,-11.529000
-30.622000,-1025.166016,-9.638000
-29.097000,-1027.849976,-11.346000
-30.743999,-1026.141968,-10.492000
-30.988001,-1026.508057,-10.736000
-27.632999,-1028.338013,-9.943000
-29.035999,-1025.593018,-11.041000
-29.889999,-1026.081055,-10.797000
-30.316999,-1027.118042,-10.797000
-28.914000,-1025.776001,-11.895000
-44.957001,-1026.691040,-10.309000
-15.677000,-1026.264038,-11.041000
-30.195000,-1027.362061,-11.529000
-29.035999,-1025.410034,-10.187000
-29.524000,-1027.057007,-8.601000
-30.743999,-1027.484009,-9.150000
-29.951000,-1027.057007,-10.797000
-45.567001,-1024.800049,-12.505000
-16.104000,-1025.897949,-15.311000
-28.608999,-1024.739014,-13.054000
-30.500000,-1025.897949,-14.518000
